"InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country","Region"
"538905","47566","PARTY BUNTING","11","2011-03-17 09:09:00","5.4","17850.0","Belgium","EMEA"
"538905","21730","GLASS STAR FROSTED T-LIGHT HOLDER","4","2011-03-17 09:09:00","4.61","17850.0","Belgium","EMEA"
"538906","22633","HAND WARMER UNION JACK","10","2011-04-27 10:38:00","2.23","17850.0","USA","AMER"
"538907","84406B","CREAM CUPID HEARTS COAT HANGER","12","2011-04-18 12:31:00","3.15","15311.0","Germany","EMEA"
"538908","20685","DOORMAT RED RETROSPOT","7","2011-04-28 11:34:00","7.21","13777.0","Belgium","EMEA"
"538908","22752","SET 7 BABUSHKA NESTING BOXES","2","2011-04-28 11:34:00","7.92","13777.0","Belgium","EMEA"
"538908","22752","SET 7 BABUSHKA NESTING BOXES","4","2011-04-28 11:34:00","7.82","13777.0","Belgium","EMEA"
"538909","84029E","RED WOOLLY HOTTIE WHITE HEART","10","2011-03-16 10:30:00","3.86","17850.0","Australia","APAC"
"538909","71053","WHITE METAL LANTERN","5","2011-03-16 10:30:00","3.43","17850.0","Australia","APAC"
"538910","85123A","WHITE HANGING HEART T-LIGHT HOLDER","6","2011-03-29 13:52:00","2.98","16029.0","EIRE","EMEA"
"538910","85123A","WHITE HANGING HEART T-LIGHT HOLDER","9","2011-03-29 13:52:00","3.0","16029.0","EIRE","EMEA"
"538910","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","4","2011-03-29 13:52:00","3.79","16029.0","EIRE","EMEA"
"538911","71053","WHITE METAL LANTERN","6","2011-03-28 15:58:00","3.34","14606.0","Germany","EMEA"
"538912","20685","DOORMAT RED RETROSPOT","3","2011-04-03 16:57:00","7.51","15291.0","USA","AMER"
"538912","85123A","WHITE HANGING HEART T-LIGHT HOLDER","4","2011-04-03 16:57:00","2.55","15291.0","USA","AMER"
"538912","84406B","CREAM CUPID HEARTS COAT HANGER","5","2011-04-03 16:57:00","3.08","15291.0","USA","AMER"
"538913","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","8","2011-03-25 08:19:00","3.45","15311.0","Germany","EMEA"
"538913","22752","SET 7 BABUSHKA NESTING BOXES","8","2011-03-25 08:19:00","7.94","15311.0","Germany","EMEA"
"538913","21730","GLASS STAR FROSTED T-LIGHT HOLDER","12","2011-03-25 08:19:00","4.3","15311.0","Germany","EMEA"
"538914","22752","SET 7 BABUSHKA NESTING BOXES","9","2011-03-06 10:31:00","8.02","15291.0","United Kingdom","EMEA"
"538914","84029E","RED WOOLLY HOTTIE WHITE HEART","12","2011-03-06 10:31:00","3.6","15291.0","United Kingdom","EMEA"
"538915","22633","HAND WARMER UNION JACK","10","2011-03-24 12:57:00","1.86","13777.0","Australia","APAC"
"538916","85099B","JUMBO BAG RED RETROSPOT","7","2011-03-06 10:16:00","1.83","17850.0","Australia","APAC"
"538917","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","8","2011-04-23 14:13:00","3.36","13777.0","Netherlands","EMEA"
"538917","20685","DOORMAT RED RETROSPOT","2","2011-04-23 14:13:00","7.34","13777.0","Netherlands","EMEA"
"538917","22752","SET 7 BABUSHKA NESTING BOXES","2","2011-04-23 14:13:00","8.07","13777.0","Netherlands","EMEA"
"538918","22752","SET 7 BABUSHKA NESTING BOXES","1","2011-04-28 09:26:00","7.87","13777.0","USA","AMER"
"538919","71053","WHITE METAL LANTERN","4","2011-03-14 15:25:00","3.49","17850.0","Australia","APAC"
"538920","84029E","RED WOOLLY HOTTIE WHITE HEART","6","2011-03-07 14:37:00","3.43","15291.0","France","EMEA"
"538920","20685","DOORMAT RED RETROSPOT","12","2011-03-07 14:37:00","7.31","15291.0","France","EMEA"
"538921","84029E","RED WOOLLY HOTTIE WHITE HEART","5","2011-03-11 15:08:00","3.67","14606.0","Netherlands","EMEA"
"538921","22633","HAND WARMER UNION JACK","6","2011-03-11 15:08:00","2.21","14606.0","Netherlands","EMEA"
"538922","85123A","WHITE HANGING HEART T-LIGHT HOLDER","2","2011-04-10 10:42:00","2.62","13777.0","USA","AMER"
"538922","22632","HAND WARMER RED POLKA DOT","3","2011-04-10 10:42:00","2.35","13777.0","USA","AMER"
"538922","47566","PARTY BUNTING","3","2011-04-10 10:42:00","4.97","13777.0","USA","AMER"
"538923","21730","GLASS STAR FROSTED T-LIGHT HOLDER","11","2011-03-24 14:34:00","4.34","12583.0","Canada","AMER"
"538923","21730","GLASS STAR FROSTED T-LIGHT HOLDER","7","2011-03-24 14:34:00","4.17","12583.0","Canada","AMER"
"538924","21730","GLASS STAR FROSTED T-LIGHT HOLDER","6","2011-03-22 16:59:00","4.21","17809.0","Belgium","EMEA"
"538925","22632","HAND WARMER RED POLKA DOT","2","2011-03-21 13:23:00","2.23","15311.0","United Kingdom","EMEA"
"538925","22632","HAND WARMER RED POLKA DOT","11","2011-03-21 13:23:00","1.78","15311.0","United Kingdom","EMEA"
"538926","21730","GLASS STAR FROSTED T-LIGHT HOLDER","11","2011-03-26 08:22:00","4.75","14096.0","United Kingdom","EMEA"
"538926","22633","HAND WARMER UNION JACK","8","2011-03-26 08:22:00","2.15","14096.0","United Kingdom","EMEA"
"538926","84406B","CREAM CUPID HEARTS COAT HANGER","11","2011-03-26 08:22:00","2.71","14096.0","United Kingdom","EMEA"
"538927","20685","DOORMAT RED RETROSPOT","4","2011-04-04 12:46:00","7.3","17850.0","United Kingdom","EMEA"
"538927","85123A","WHITE HANGING HEART T-LIGHT HOLDER","12","2011-04-04 12:46:00","2.71","17850.0","United Kingdom","EMEA"
"538928","22632","HAND WARMER RED POLKA DOT","3","2011-04-27 11:31:00","2.22","16029.0","Canada","AMER"
"538929","47566","PARTY BUNTING","11","2011-04-14 09:00:00","5.22","16029.0","Belgium","EMEA"
"538930","71053","WHITE METAL LANTERN","7","2011-03-11 09:36:00","3.41","13777.0","USA","AMER"
"538930","85123A","WHITE HANGING HEART T-LIGHT HOLDER","12","2011-03-11 09:36:00","2.85","13777.0","USA","AMER"
"538931","22632","HAND WARMER RED POLKA DOT","1","2011-03-22 09:26:00","1.77","14096.0","Germany","EMEA"
"538931","22633","HAND WARMER UNION JACK","3","2011-03-22 09:26:00","1.81","14096.0","Germany","EMEA"
"538931","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","6","2011-03-22 09:26:00","3.57","14096.0","Germany","EMEA"
"538932","22632","HAND WARMER RED POLKA DOT","8","2011-04-09 11:21:00","2.28","17850.0","United Kingdom","EMEA"
"538932","22633","HAND WARMER UNION JACK","1","2011-04-09 11:21:00","2.29","17850.0","United Kingdom","EMEA"
"538932","85123A","WHITE HANGING HEART T-LIGHT HOLDER","1","2011-04-09 11:21:00","2.85","17850.0","United Kingdom","EMEA"
"538933","22632","HAND WARMER RED POLKA DOT","8","2011-03-01 09:47:00","2.32","17809.0","Netherlands","EMEA"
"538933","47566","PARTY BUNTING","1","2011-03-01 09:47:00","5.39","17809.0","Netherlands","EMEA"
"538934","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","3","2011-04-07 12:09:00","3.5","12583.0","Netherlands","EMEA"
"538935","47566","PARTY BUNTING","3","2011-04-11 11:16:00","5.26","15311.0","Spain","EMEA"
"538935","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","3","2011-04-11 11:16:00","3.68","15311.0","Spain","EMEA"
"538935","71053","WHITE METAL LANTERN","3","2011-04-11 11:16:00","3.7","15311.0","Spain","EMEA"
"538936","85099B","JUMBO BAG RED RETROSPOT","4","2011-03-22 16:42:00","1.7","12583.0","United Kingdom","EMEA"
"538937","84406B","CREAM CUPID HEARTS COAT HANGER","3","2011-04-10 09:15:00","3.24","14096.0","EIRE","EMEA"
"538938","85099B","JUMBO BAG RED RETROSPOT","11","2011-04-27 12:52:00","1.97","17850.0","Canada","AMER"
"538938","85099B","JUMBO BAG RED RETROSPOT","5","2011-04-27 12:52:00","1.73","17850.0","Canada","AMER"
"538939","71053","WHITE METAL LANTERN","1","2011-04-08 16:06:00","3.79","17850.0","EIRE","EMEA"
"538939","22633","HAND WARMER UNION JACK","11","2011-04-08 16:06:00","2.18","17850.0","EIRE","EMEA"
"538939","85123A","WHITE HANGING HEART T-LIGHT HOLDER","12","2011-04-08 16:06:00","2.95","17850.0","EIRE","EMEA"
"538940","22752","SET 7 BABUSHKA NESTING BOXES","4","2011-03-31 16:19:00","8.14","14096.0","Belgium","EMEA"
"538940","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","5","2011-03-31 16:19:00","3.67","14096.0","Belgium","EMEA"
"538941","84029E","RED WOOLLY HOTTIE WHITE HEART","4","2011-04-13 15:32:00","3.56","17809.0","EIRE","EMEA"
"538942","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","12","2011-04-18 08:12:00","3.88","15291.0","Germany","EMEA"
"538943","22752","SET 7 BABUSHKA NESTING BOXES","1","2011-03-14 15:45:00","7.8","14096.0","EIRE","EMEA"
"538944","71053","WHITE METAL LANTERN","7","2011-03-16 13:06:00","3.43","15311.0","United Kingdom","EMEA"
"538944","20685","DOORMAT RED RETROSPOT","11","2011-03-16 13:06:00","7.44","15311.0","United Kingdom","EMEA"
"538945","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","7","2011-04-13 15:40:00","3.78","17809.0","Spain","EMEA"
"538945","84406B","CREAM CUPID HEARTS COAT HANGER","6","2011-04-13 15:40:00","3.18","17809.0","Spain","EMEA"
"538945","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","1","2011-04-13 15:40:00","3.44","17809.0","Spain","EMEA"
"538946","22633","HAND WARMER UNION JACK","4","2011-04-20 08:10:00","1.86","14096.0","France","EMEA"
"538946","84406B","CREAM CUPID HEARTS COAT HANGER","7","2011-04-20 08:10:00","3.18","14096.0","France","EMEA"
"538946","47566","PARTY BUNTING","3","2011-04-20 08:10:00","5.42","14096.0","France","EMEA"
"538947","84406B","CREAM CUPID HEARTS COAT HANGER","10","2011-03-30 08:08:00","2.83","15291.0","France","EMEA"
"538947","85123A","WHITE HANGING HEART T-LIGHT HOLDER","1","2011-03-30 08:08:00","2.8","15291.0","France","EMEA"
"538948","84406B","CREAM CUPID HEARTS COAT HANGER","10","2011-04-24 09:00:00","2.79","13047.0","Netherlands","EMEA"
"538948","85099B","JUMBO BAG RED RETROSPOT","12","2011-04-24 09:00:00","1.71","13047.0","Netherlands","EMEA"
"538949","22633","HAND WARMER UNION JACK","9","2011-03-27 13:26:00","2.09","16029.0","Canada","AMER"
"538950","85099B","JUMBO BAG RED RETROSPOT","9","2011-04-27 13:38:00","1.95","14606.0","Belgium","EMEA"
"538950","22633","HAND WARMER UNION JACK","2","2011-04-27 13:38:00","1.88","14606.0","Belgium","EMEA"
"538951","22632","HAND WARMER RED POLKA DOT","5","2011-04-27 10:50:00","1.93","12583.0","EIRE","EMEA"
"538952","20685","DOORMAT RED RETROSPOT","4","2011-03-14 16:18:00","7.11","13047.0","France","EMEA"
"538952","71053","WHITE METAL LANTERN","4","2011-03-14 16:18:00","3.82","13047.0","France","EMEA"
"538952","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","1","2011-03-14 16:18:00","3.82","13047.0","France","EMEA"
"538953","22752","SET 7 BABUSHKA NESTING BOXES","7","2011-04-16 10:39:00","7.55","14606.0","United Kingdom","EMEA"
"538953","85123A","WHITE HANGING HEART T-LIGHT HOLDER","3","2011-04-16 10:39:00","2.81","14606.0","United Kingdom","EMEA"
"538953","85099B","JUMBO BAG RED RETROSPOT","1","2011-04-16 10:39:00","1.9","14606.0","United Kingdom","EMEA"
"538954","22633","HAND WARMER UNION JACK","6","2011-03-02 10:01:00","1.84","12583.0","Australia","APAC"
"538954","85123A","WHITE HANGING HEART T-LIGHT HOLDER","12","2011-03-02 10:01:00","2.55","12583.0","Australia","APAC"
"538954","22752","SET 7 BABUSHKA NESTING BOXES","7","2011-03-02 10:01:00","7.91","12583.0","Australia","APAC"
"538955","84406B","CREAM CUPID HEARTS COAT HANGER","4","2011-03-01 14:45:00","3.14","14096.0","USA","AMER"
"538956","84029E","RED WOOLLY HOTTIE WHITE HEART","4","2011-04-03 15:18:00","3.59","15311.0","Spain","EMEA"
"538957","21730","GLASS STAR FROSTED T-LIGHT HOLDER","3","2011-03-15 13:39:00","4.72","17809.0","United Kingdom","EMEA"
"538958","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","11","2011-03-03 15:24:00","3.4","17850.0","EIRE","EMEA"
"538958","84406B","CREAM CUPID HEARTS COAT HANGER","8","2011-03-03 15:24:00","3.04","17850.0","EIRE","EMEA"
"538959","22632","HAND WARMER RED POLKA DOT","2","2011-04-01 12:35:00","1.89","14096.0","Australia","APAC"
"538959","47566","PARTY BUNTING","2","2011-04-01 12:35:00","5.01","14096.0","Australia","APAC"
"538959","85123A","WHITE HANGING HEART T-LIGHT HOLDER","4","2011-04-01 12:35:00","3.03","14096.0","Australia","APAC"
"538960","84029E","RED WOOLLY HOTTIE WHITE HEART","4","2011-04-30 12:04:00","3.33","16029.0","Belgium","EMEA"
"538960","84029E","RED WOOLLY HOTTIE WHITE HEART","1","2011-04-30 12:04:00","3.35","16029.0","Belgium","EMEA"
"538961","84406B","CREAM CUPID HEARTS COAT HANGER","10","2011-03-31 16:19:00","2.87","15291.0","USA","AMER"
"538961","20685","DOORMAT RED RETROSPOT","4","2011-03-31 16:19:00","7.41","15291.0","USA","AMER"
"538961","22633","HAND WARMER UNION JACK","2","2011-03-31 16:19:00","2.06","15291.0","USA","AMER"
"538962","22632","HAND WARMER RED POLKA DOT","12","2011-04-04 12:00:00","2.13","12583.0","Spain","EMEA"
"538962","22632","HAND WARMER RED POLKA DOT","6","2011-04-04 12:00:00","2.0","12583.0","Spain","EMEA"
"538962","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","9","2011-04-04 12:00:00","3.29","12583.0","Spain","EMEA"
"538963","85123A","WHITE HANGING HEART T-LIGHT HOLDER","1","2011-03-10 09:09:00","2.94","17809.0","USA","AMER"
"538963","85099B","JUMBO BAG RED RETROSPOT","2","2011-03-10 09:09:00","1.79","17809.0","USA","AMER"
"538963","22632","HAND WARMER RED POLKA DOT","12","2011-03-10 09:09:00","1.97","17809.0","USA","AMER"
"538964","22632","HAND WARMER RED POLKA DOT","8","2011-04-06 14:16:00","2.25","17809.0","Netherlands","EMEA"
"538965","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","10","2011-04-03 15:00:00","3.51","13047.0","France","EMEA"
"538966","84406B","CREAM CUPID HEARTS COAT HANGER","4","2011-04-05 16:17:00","3.05","15291.0","USA","AMER"
"538967","71053","WHITE METAL LANTERN","7","2011-03-01 10:46:00","3.64","14606.0","Canada","AMER"
"538967","20685","DOORMAT RED RETROSPOT","1","2011-03-01 10:46:00","7.52","14606.0","Canada","AMER"
"538968","85099B","JUMBO BAG RED RETROSPOT","12","2011-03-22 14:13:00","2.13","15311.0","Germany","EMEA"
"538968","84406B","CREAM CUPID HEARTS COAT HANGER","3","2011-03-22 14:13:00","2.81","15311.0","Germany","EMEA"
"538968","84029E","RED WOOLLY HOTTIE WHITE HEART","7","2011-03-22 14:13:00","3.75","15311.0","Germany","EMEA"
"538969","85099B","JUMBO BAG RED RETROSPOT","8","2011-03-27 09:23:00","1.94","17809.0","Netherlands","EMEA"
"538969","84406B","CREAM CUPID HEARTS COAT HANGER","4","2011-03-27 09:23:00","2.85","17809.0","Netherlands","EMEA"
"538970","20685","DOORMAT RED RETROSPOT","9","2011-03-09 15:17:00","7.16","13777.0","Germany","EMEA"
"538970","47566","PARTY BUNTING","11","2011-03-09 15:17:00","4.96","13777.0","Germany","EMEA"
"538971","84029E","RED WOOLLY HOTTIE WHITE HEART","7","2011-04-08 12:59:00","3.35","16029.0","Netherlands","EMEA"
"538972","20685","DOORMAT RED RETROSPOT","9","2011-03-26 08:26:00","7.15","15311.0","Netherlands","EMEA"
"538973","85123A","WHITE HANGING HEART T-LIGHT HOLDER","10","2011-03-28 15:19:00","2.89","17850.0","Australia","APAC"
"538973","85099B","JUMBO BAG RED RETROSPOT","3","2011-03-28 15:19:00","1.78","17850.0","Australia","APAC"
"538974","20685","DOORMAT RED RETROSPOT","8","2011-04-28 08:01:00","7.43","13777.0","USA","AMER"
"538975","85123A","WHITE HANGING HEART T-LIGHT HOLDER","3","2011-04-30 12:32:00","2.92","14096.0","United Kingdom","EMEA"
"538976","85123A","WHITE HANGING HEART T-LIGHT HOLDER","1","2011-03-26 16:59:00","2.91","15291.0","Netherlands","EMEA"
"538977","85099B","JUMBO BAG RED RETROSPOT","10","2011-04-03 12:34:00","1.74","14606.0","Germany","EMEA"
"538977","85099B","JUMBO BAG RED RETROSPOT","6","2011-04-03 12:34:00","1.71","14606.0","Germany","EMEA"
"538977","20685","DOORMAT RED RETROSPOT","2","2011-04-03 12:34:00","7.09","14606.0","Germany","EMEA"
"538978","21730","GLASS STAR FROSTED T-LIGHT HOLDER","10","2011-04-08 14:03:00","4.2","12583.0","France","EMEA"
"538978","22632","HAND WARMER RED POLKA DOT","3","2011-04-08 14:03:00","2.22","12583.0","France","EMEA"
"538978","71053","WHITE METAL LANTERN","8","2011-04-08 14:03:00","3.72","12583.0","France","EMEA"
"538979","71053","WHITE METAL LANTERN","9","2011-04-22 10:44:00","3.54","17809.0","Canada","AMER"
"538979","22633","HAND WARMER UNION JACK","9","2011-04-22 10:44:00","2.26","17809.0","Canada","AMER"
"538979","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","11","2011-04-22 10:44:00","3.64","17809.0","Canada","AMER"
"538980","20685","DOORMAT RED RETROSPOT","6","2011-04-16 15:26:00","7.33","14096.0","Netherlands","EMEA"
"538980","85099B","JUMBO BAG RED RETROSPOT","9","2011-04-16 15:26:00","1.79","14096.0","Netherlands","EMEA"
"538981","22752","SET 7 BABUSHKA NESTING BOXES","10","2011-04-22 16:22:00","7.98","13777.0","USA","AMER"
"538981","71053","WHITE METAL LANTERN","2","2011-04-22 16:22:00","3.75","13777.0","USA","AMER"
"538982","71053","WHITE METAL LANTERN","9","2011-03-19 16:57:00","3.73","12583.0","Australia","APAC"
"538982","85123A","WHITE HANGING HEART T-LIGHT HOLDER","7","2011-03-19 16:57:00","2.57","12583.0","Australia","APAC"
"538982","22633","HAND WARMER UNION JACK","11","2011-03-19 16:57:00","2.07","12583.0","Australia","APAC"
"538983","22633","HAND WARMER UNION JACK","12","2011-03-10 14:49:00","1.88","13777.0","Spain","EMEA"
"538983","21730","GLASS STAR FROSTED T-LIGHT HOLDER","12","2011-03-10 14:49:00","4.46","13777.0","Spain","EMEA"
"538984","84029E","RED WOOLLY HOTTIE WHITE HEART","1","2011-03-22 11:25:00","3.58","13047.0","Belgium","EMEA"
"538985","22632","HAND WARMER RED POLKA DOT","3","2011-04-14 10:43:00","2.32","17850.0","France","EMEA"
"538985","20685","DOORMAT RED RETROSPOT","1","2011-04-14 10:43:00","7.27","17850.0","France","EMEA"
"538986","20685","DOORMAT RED RETROSPOT","5","2011-04-15 14:11:00","7.03","17809.0","Canada","AMER"
"538986","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","3","2011-04-15 14:11:00","3.46","17809.0","Canada","AMER"
"538986","47566","PARTY BUNTING","12","2011-04-15 14:11:00","4.92","17809.0","Canada","AMER"
"538987","84406B","CREAM CUPID HEARTS COAT HANGER","2","2011-03-19 09:17:00","3.14","13047.0","EIRE","EMEA"
"538988","22752","SET 7 BABUSHKA NESTING BOXES","12","2011-04-24 12:49:00","8.02","17809.0","France","EMEA"
"538988","71053","WHITE METAL LANTERN","5","2011-04-24 12:49:00","3.42","17809.0","France","EMEA"
"538988","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","9","2011-04-24 12:49:00","3.85","17809.0","France","EMEA"
"538989","47566","PARTY BUNTING","10","2011-04-03 14:43:00","4.93","17850.0","United Kingdom","EMEA"
"538989","85123A","WHITE HANGING HEART T-LIGHT HOLDER","6","2011-04-03 14:43:00","2.49","17850.0","United Kingdom","EMEA"
"538990","47566","PARTY BUNTING","11","2011-03-24 12:48:00","5.31","13047.0","Spain","EMEA"
"538991","22632","HAND WARMER RED POLKA DOT","4","2011-03-19 12:09:00","1.96","15311.0","USA","AMER"
"538991","84406B","CREAM CUPID HEARTS COAT HANGER","8","2011-03-19 12:09:00","2.69","15311.0","USA","AMER"
"538991","85123A","WHITE HANGING HEART T-LIGHT HOLDER","8","2011-03-19 12:09:00","2.74","15311.0","USA","AMER"
"538992","84029E","RED WOOLLY HOTTIE WHITE HEART","3","2011-04-08 15:25:00","3.43","14606.0","Germany","EMEA"
"538992","47566","PARTY BUNTING","2","2011-04-08 15:25:00","5.15","14606.0","Germany","EMEA"
"538992","85099B","JUMBO BAG RED RETROSPOT","1","2011-04-08 15:25:00","1.69","14606.0","Germany","EMEA"
"538993","71053","WHITE METAL LANTERN","8","2011-03-12 11:18:00","3.86","12583.0","Spain","EMEA"
"538994","71053","WHITE METAL LANTERN","8","2011-04-18 09:43:00","3.33","12583.0","Canada","AMER"
"538994","22752","SET 7 BABUSHKA NESTING BOXES","3","2011-04-18 09:43:00","7.72","12583.0","Canada","AMER"
"538995","84406B","CREAM CUPID HEARTS COAT HANGER","8","2011-04-09 08:06:00","3.16","17850.0","Belgium","EMEA"
"538995","22633","HAND WARMER UNION JACK","3","2011-04-09 08:06:00","2.25","17850.0","Belgium","EMEA"
"538995","47566","PARTY BUNTING","11","2011-04-09 08:06:00","5.17","17850.0","Belgium","EMEA"
"538996","47566","PARTY BUNTING","5","2011-04-19 08:41:00","4.97","13777.0","France","EMEA"
"538997","47566","PARTY BUNTING","10","2011-03-08 09:48:00","5.35","12583.0","Netherlands","EMEA"
"538998","84406B","CREAM CUPID HEARTS COAT HANGER","6","2011-04-22 14:46:00","3.19","15291.0","Australia","APAC"
"538999","22632","HAND WARMER RED POLKA DOT","9","2011-03-27 11:27:00","2.32","17809.0","Germany","EMEA"
"538999","84029E","RED WOOLLY HOTTIE WHITE HEART","11","2011-03-27 11:27:00","3.52","17809.0","Germany","EMEA"
"539000","47566","PARTY BUNTING","7","2011-03-19 13:24:00","4.85","17850.0","Netherlands","EMEA"
"539000","20685","DOORMAT RED RETROSPOT","7","2011-03-19 13:24:00","7.54","17850.0","Netherlands","EMEA"
"539000","84406B","CREAM CUPID HEARTS COAT HANGER","9","2011-03-19 13:24:00","2.86","17850.0","Netherlands","EMEA"
"539001","85099B","JUMBO BAG RED RETROSPOT","2","2011-04-08 10:35:00","1.87","14606.0","Australia","APAC"
"539001","22633","HAND WARMER UNION JACK","2","2011-04-08 10:35:00","2.24","14606.0","Australia","APAC"
"539002","84029E","RED WOOLLY HOTTIE WHITE HEART","4","2011-03-15 13:49:00","3.87","14096.0","EIRE","EMEA"
"539003","22633","HAND WARMER UNION JACK","12","2011-03-06 10:43:00","1.78","13047.0","EIRE","EMEA"
"539004","22632","HAND WARMER RED POLKA DOT","4","2011-03-20 15:56:00","2.29","17809.0","Spain","EMEA"
"539004","47566","PARTY BUNTING","12","2011-03-20 15:56:00","5.24","17809.0","Spain","EMEA"
"539004","85123A","WHITE HANGING HEART T-LIGHT HOLDER","5","2011-03-20 15:56:00","2.96","17809.0","Spain","EMEA"
"539005","20685","DOORMAT RED RETROSPOT","4","2011-03-02 11:02:00","7.12","13047.0","Canada","AMER"
"539005","22633","HAND WARMER UNION JACK","10","2011-03-02 11:02:00","2.12","13047.0","Canada","AMER"
"539006","47566","PARTY BUNTING","8","2011-03-22 08:10:00","5.09","15291.0","Germany","EMEA"
"539006","85123A","WHITE HANGING HEART T-LIGHT HOLDER","7","2011-03-22 08:10:00","2.6","15291.0","Germany","EMEA"
"539007","22752","SET 7 BABUSHKA NESTING BOXES","8","2011-04-18 08:44:00","7.81","15311.0","Canada","AMER"
"539008","20685","DOORMAT RED RETROSPOT","3","2011-03-01 14:37:00","7.22","14606.0","Germany","EMEA"
"539008","85123A","WHITE HANGING HEART T-LIGHT HOLDER","6","2011-03-01 14:37:00","2.62","14606.0","Germany","EMEA"
"539008","22632","HAND WARMER RED POLKA DOT","7","2011-03-01 14:37:00","1.88","14606.0","Germany","EMEA"
"539009","85099B","JUMBO BAG RED RETROSPOT","6","2011-04-22 16:32:00","1.61","17850.0","Spain","EMEA"
"539009","84029E","RED WOOLLY HOTTIE WHITE HEART","5","2011-04-22 16:32:00","3.47","17850.0","Spain","EMEA"
"539010","84406B","CREAM CUPID HEARTS COAT HANGER","6","2011-04-29 16:53:00","2.97","15291.0","EIRE","EMEA"
"539011","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","8","2011-03-22 10:25:00","3.41","17809.0","EIRE","EMEA"
"539012","22633","HAND WARMER UNION JACK","10","2011-04-18 09:31:00","2.11","14096.0","United Kingdom","EMEA"
"539012","47566","PARTY BUNTING","1","2011-04-18 09:31:00","5.02","14096.0","United Kingdom","EMEA"
"539012","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","9","2011-04-18 09:31:00","3.71","14096.0","United Kingdom","EMEA"
"539013","22752","SET 7 BABUSHKA NESTING BOXES","10","2011-03-14 09:00:00","7.93","14096.0","United Kingdom","EMEA"
"539014","84029E","RED WOOLLY HOTTIE WHITE HEART","1","2011-04-20 14:07:00","3.69","13777.0","United Kingdom","EMEA"
"539014","22632","HAND WARMER RED POLKA DOT","7","2011-04-20 14:07:00","2.05","13777.0","United Kingdom","EMEA"
"539015","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","4","2011-03-04 15:50:00","3.62","16029.0","Belgium","EMEA"
"539016","47566","PARTY BUNTING","2","2011-03-12 08:02:00","4.92","16029.0","United Kingdom","EMEA"
"539017","21730","GLASS STAR FROSTED T-LIGHT HOLDER","9","2011-03-09 09:43:00","4.36","16029.0","USA","AMER"
"539017","85123A","WHITE HANGING HEART T-LIGHT HOLDER","10","2011-03-09 09:43:00","3.03","16029.0","USA","AMER"
"539017","22632","HAND WARMER RED POLKA DOT","10","2011-03-09 09:43:00","1.92","16029.0","USA","AMER"
"539018","21730","GLASS STAR FROSTED T-LIGHT HOLDER","5","2011-04-03 11:42:00","4.69","16029.0","EIRE","EMEA"
"539018","47566","PARTY BUNTING","1","2011-04-03 11:42:00","5.23","16029.0","EIRE","EMEA"
"539018","21730","GLASS STAR FROSTED T-LIGHT HOLDER","11","2011-04-03 11:42:00","4.22","16029.0","EIRE","EMEA"
"539019","20685","DOORMAT RED RETROSPOT","3","2011-03-15 11:33:00","7.53","17850.0","Belgium","EMEA"
"539019","84406B","CREAM CUPID HEARTS COAT HANGER","11","2011-03-15 11:33:00","3.16","17850.0","Belgium","EMEA"
"539019","22632","HAND WARMER RED POLKA DOT","11","2011-03-15 11:33:00","2.17","17850.0","Belgium","EMEA"
"539020","22752","SET 7 BABUSHKA NESTING BOXES","11","2011-03-14 15:20:00","7.85","17809.0","EIRE","EMEA"
"539021","85099B","JUMBO BAG RED RETROSPOT","6","2011-03-22 10:48:00","1.57","17850.0","Australia","APAC"
"539022","21730","GLASS STAR FROSTED T-LIGHT HOLDER","10","2011-03-29 10:02:00","4.39","15291.0","USA","AMER"
"539023","22632","HAND WARMER RED POLKA DOT","8","2011-04-01 15:34:00","1.82","14096.0","Australia","APAC"
"539023","85123A","WHITE HANGING HEART T-LIGHT HOLDER","9","2011-04-01 15:34:00","2.83","14096.0","Australia","APAC"
"539024","85123A","WHITE HANGING HEART T-LIGHT HOLDER","7","2011-04-01 10:00:00","2.87","16029.0","EIRE","EMEA"
"539024","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","3","2011-04-01 10:00:00","3.66","16029.0","EIRE","EMEA"
"539024","21730","GLASS STAR FROSTED T-LIGHT HOLDER","9","2011-04-01 10:00:00","4.49","16029.0","EIRE","EMEA"
