"InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country","Region"
"539117","85123A","WHITE HANGING HEART T-LIGHT HOLDER","11","2017-04-03 15:03:00","2.78","14606.0","Canada","AMER"
"539117","85099B","JUMBO BAG RED RETROSPOT","4","2017-04-03 15:03:00","2.08","14606.0","Canada","AMER"
"539118","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","8","2017-03-04 15:38:00","3.53","15311.0","EIRE","EMEA"
"539118","47566","PARTY BUNTING","8","2017-03-04 15:38:00","5.1","15311.0","EIRE","EMEA"
"539119","21730","GLASS STAR FROSTED T-LIGHT HOLDER","2","2017-04-24 08:07:00","4.51","17809.0","Netherlands","EMEA"
"539119","85099B","JUMBO BAG RED RETROSPOT","7","2017-04-24 08:07:00","1.91","17809.0","Netherlands","EMEA"
"539119","20685","DOORMAT RED RETROSPOT","10","2017-04-24 08:07:00","7.31","17809.0","Netherlands","EMEA"
"539120","20685","DOORMAT RED RETROSPOT","4","2017-03-11 08:27:00","7.3","14096.0","United Kingdom","EMEA"
"539120","20685","DOORMAT RED RETROSPOT","5","2017-03-11 08:27:00","7.5","14096.0","United Kingdom","EMEA"
"539121","84029E","RED WOOLLY HOTTIE WHITE HEART","8","2017-04-23 12:01:00","3.84","14096.0","EIRE","EMEA"
"539121","22632","HAND WARMER RED POLKA DOT","1","2017-04-23 12:01:00","2.01","14096.0","EIRE","EMEA"
"539122","47566","PARTY BUNTING","1","2017-04-16 08:44:00","4.99","15291.0","Germany","EMEA"
"539123","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","4","2017-04-12 12:42:00","3.77","13777.0","EIRE","EMEA"
"539124","84406B","CREAM CUPID HEARTS COAT HANGER","7","2017-03-21 15:12:00","3.11","13047.0","United Kingdom","EMEA"
"539124","84406B","CREAM CUPID HEARTS COAT HANGER","7","2017-03-21 15:12:00","3.24","13047.0","United Kingdom","EMEA"
"539125","20685","DOORMAT RED RETROSPOT","10","2017-04-18 10:19:00","7.15","14096.0","United Kingdom","EMEA"
"539125","84406B","CREAM CUPID HEARTS COAT HANGER","2","2017-04-18 10:19:00","2.89","14096.0","United Kingdom","EMEA"
"539125","84029E","RED WOOLLY HOTTIE WHITE HEART","6","2017-04-18 10:19:00","3.32","14096.0","United Kingdom","EMEA"
"539126","84029E","RED WOOLLY HOTTIE WHITE HEART","4","2017-04-01 08:02:00","3.86","12583.0","France","EMEA"
"539126","20685","DOORMAT RED RETROSPOT","8","2017-04-01 08:02:00","7.36","12583.0","France","EMEA"
"539126","85099B","JUMBO BAG RED RETROSPOT","12","2017-04-01 08:02:00","1.55","12583.0","France","EMEA"
"539127","85099B","JUMBO BAG RED RETROSPOT","8","2017-04-29 11:42:00","1.95","14606.0","Australia","APAC"
"539127","21730","GLASS STAR FROSTED T-LIGHT HOLDER","11","2017-04-29 11:42:00","4.6","14606.0","Australia","APAC"
"539128","22633","HAND WARMER UNION JACK","11","2017-04-06 13:58:00","2.32","15291.0","Belgium","EMEA"
"539129","21730","GLASS STAR FROSTED T-LIGHT HOLDER","10","2017-03-11 13:08:00","4.68","16029.0","Netherlands","EMEA"
"539130","22632","HAND WARMER RED POLKA DOT","5","2017-04-17 08:00:00","2.12","17850.0","EIRE","EMEA"
"539130","84029E","RED WOOLLY HOTTIE WHITE HEART","5","2017-04-17 08:00:00","3.49","17850.0","EIRE","EMEA"
"539130","20685","DOORMAT RED RETROSPOT","3","2017-04-17 08:00:00","7.07","17850.0","EIRE","EMEA"
"539131","22752","SET 7 BABUSHKA NESTING BOXES","5","2017-04-22 11:37:00","8.11","14606.0","Germany","EMEA"
"539131","85123A","WHITE HANGING HEART T-LIGHT HOLDER","6","2017-04-22 11:37:00","2.65","14606.0","Germany","EMEA"
"539132","22752","SET 7 BABUSHKA NESTING BOXES","10","2017-04-03 12:49:00","7.65","15291.0","Australia","APAC"
"539133","47566","PARTY BUNTING","5","2017-04-24 11:59:00","4.92","15311.0","France","EMEA"
"539133","22632","HAND WARMER RED POLKA DOT","5","2017-04-24 11:59:00","2.01","15311.0","France","EMEA"
"539133","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","11","2017-04-24 11:59:00","3.69","15311.0","France","EMEA"
"539134","22632","HAND WARMER RED POLKA DOT","4","2017-04-18 14:44:00","2.06","13047.0","United Kingdom","EMEA"
"539135","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","8","2017-03-20 10:53:00","3.71","13047.0","Canada","AMER"
"539135","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","3","2017-03-20 10:53:00","3.39","13047.0","Canada","AMER"
"539135","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","1","2017-03-20 10:53:00","3.62","13047.0","Canada","AMER"
"539136","71053","WHITE METAL LANTERN","5","2017-03-29 10:56:00","3.88","14606.0","France","EMEA"
"539136","85123A","WHITE HANGING HEART T-LIGHT HOLDER","7","2017-03-29 10:56:00","2.96","14606.0","France","EMEA"
"539137","47566","PARTY BUNTING","7","2017-04-13 12:30:00","5.39","13777.0","Germany","EMEA"
"539137","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","4","2017-04-13 12:30:00","3.62","13777.0","Germany","EMEA"
"539137","22632","HAND WARMER RED POLKA DOT","1","2017-04-13 12:30:00","2.07","13777.0","Germany","EMEA"
"539138","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","7","2017-03-14 09:00:00","3.83","15291.0","France","EMEA"
"539138","71053","WHITE METAL LANTERN","4","2017-03-14 09:00:00","3.68","15291.0","France","EMEA"
"539138","47566","PARTY BUNTING","12","2017-03-14 09:00:00","5.39","15291.0","France","EMEA"
"539139","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","8","2017-04-20 15:32:00","3.63","15291.0","France","EMEA"
"539139","47566","PARTY BUNTING","6","2017-04-20 15:32:00","5.15","15291.0","France","EMEA"
"539139","85099B","JUMBO BAG RED RETROSPOT","4","2017-04-20 15:32:00","1.97","15291.0","France","EMEA"
"539140","20685","DOORMAT RED RETROSPOT","4","2017-03-15 09:38:00","7.16","16029.0","United Kingdom","EMEA"
"539140","84406B","CREAM CUPID HEARTS COAT HANGER","1","2017-03-15 09:38:00","2.87","16029.0","United Kingdom","EMEA"
"539140","47566","PARTY BUNTING","5","2017-03-15 09:38:00","5.32","16029.0","United Kingdom","EMEA"
"539141","21730","GLASS STAR FROSTED T-LIGHT HOLDER","3","2017-04-12 15:53:00","4.42","13047.0","United Kingdom","EMEA"
"539141","22633","HAND WARMER UNION JACK","7","2017-04-12 15:53:00","1.97","13047.0","United Kingdom","EMEA"
"539142","85123A","WHITE HANGING HEART T-LIGHT HOLDER","3","2017-03-18 11:00:00","2.82","12583.0","United Kingdom","EMEA"
"539142","84406B","CREAM CUPID HEARTS COAT HANGER","4","2017-03-18 11:00:00","2.74","12583.0","United Kingdom","EMEA"
"539143","20685","DOORMAT RED RETROSPOT","6","2017-03-13 11:32:00","7.19","17809.0","Spain","EMEA"
"539144","22633","HAND WARMER UNION JACK","3","2017-04-09 11:20:00","2.14","16029.0","Spain","EMEA"
"539144","22633","HAND WARMER UNION JACK","7","2017-04-09 11:20:00","1.88","16029.0","Spain","EMEA"
"539144","22633","HAND WARMER UNION JACK","2","2017-04-09 11:20:00","2.21","16029.0","Spain","EMEA"
"539145","84029E","RED WOOLLY HOTTIE WHITE HEART","3","2017-04-14 11:03:00","3.55","17850.0","Belgium","EMEA"
"539145","85123A","WHITE HANGING HEART T-LIGHT HOLDER","8","2017-04-14 11:03:00","2.9","17850.0","Belgium","EMEA"
"539145","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","6","2017-04-14 11:03:00","3.66","17850.0","Belgium","EMEA"
"539146","85099B","JUMBO BAG RED RETROSPOT","11","2017-03-28 11:37:00","1.75","13047.0","Spain","EMEA"
"539146","84406B","CREAM CUPID HEARTS COAT HANGER","6","2017-03-28 11:37:00","3.08","13047.0","Spain","EMEA"
"539146","47566","PARTY BUNTING","3","2017-03-28 11:37:00","5.13","13047.0","Spain","EMEA"
"539147","85099B","JUMBO BAG RED RETROSPOT","4","2017-04-19 08:25:00","1.9","13047.0","EIRE","EMEA"
"539147","85123A","WHITE HANGING HEART T-LIGHT HOLDER","9","2017-04-19 08:25:00","2.51","13047.0","EIRE","EMEA"
"539147","22752","SET 7 BABUSHKA NESTING BOXES","1","2017-04-19 08:25:00","7.81","13047.0","EIRE","EMEA"
"539148","71053","WHITE METAL LANTERN","6","2017-03-09 08:33:00","3.72","17850.0","USA","AMER"
"539148","22752","SET 7 BABUSHKA NESTING BOXES","8","2017-03-09 08:33:00","7.67","17850.0","USA","AMER"
"539148","20685","DOORMAT RED RETROSPOT","3","2017-03-09 08:33:00","7.19","17850.0","USA","AMER"
"539149","22632","HAND WARMER RED POLKA DOT","1","2017-04-25 09:55:00","2.1","15291.0","Spain","EMEA"
"539149","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","8","2017-04-25 09:55:00","3.84","15291.0","Spain","EMEA"
"539150","22632","HAND WARMER RED POLKA DOT","7","2017-04-19 14:28:00","1.97","13777.0","Canada","AMER"
"539150","22632","HAND WARMER RED POLKA DOT","6","2017-04-19 14:28:00","2.2","13777.0","Canada","AMER"
"539151","21730","GLASS STAR FROSTED T-LIGHT HOLDER","3","2017-03-26 09:43:00","4.66","13047.0","Canada","AMER"
"539151","20685","DOORMAT RED RETROSPOT","10","2017-03-26 09:43:00","7.14","13047.0","Canada","AMER"
"539151","22752","SET 7 BABUSHKA NESTING BOXES","4","2017-03-26 09:43:00","7.66","13047.0","Canada","AMER"
"539152","84029E","RED WOOLLY HOTTIE WHITE HEART","9","2017-03-26 15:28:00","3.63","15291.0","Canada","AMER"
"539152","22752","SET 7 BABUSHKA NESTING BOXES","7","2017-03-26 15:28:00","7.55","15291.0","Canada","AMER"
"539152","71053","WHITE METAL LANTERN","4","2017-03-26 15:28:00","3.54","15291.0","Canada","AMER"
"539153","84406B","CREAM CUPID HEARTS COAT HANGER","6","2017-04-28 09:26:00","3.17","14096.0","Germany","EMEA"
"539154","85099B","JUMBO BAG RED RETROSPOT","7","2017-03-20 16:55:00","1.59","13777.0","Germany","EMEA"
"539155","71053","WHITE METAL LANTERN","8","2017-03-03 12:29:00","3.49","17850.0","EIRE","EMEA"
"539155","22752","SET 7 BABUSHKA NESTING BOXES","9","2017-03-03 12:29:00","7.59","17850.0","EIRE","EMEA"
"539155","21730","GLASS STAR FROSTED T-LIGHT HOLDER","2","2017-03-03 12:29:00","4.68","17850.0","EIRE","EMEA"
"539156","22632","HAND WARMER RED POLKA DOT","5","2017-04-13 16:21:00","1.98","15311.0","United Kingdom","EMEA"
"539156","22632","HAND WARMER RED POLKA DOT","5","2017-04-13 16:21:00","2.18","15311.0","United Kingdom","EMEA"
"539157","85123A","WHITE HANGING HEART T-LIGHT HOLDER","6","2017-04-20 08:58:00","2.58","13047.0","Germany","EMEA"
"539157","22752","SET 7 BABUSHKA NESTING BOXES","2","2017-04-20 08:58:00","8.04","13047.0","Germany","EMEA"
"539157","85123A","WHITE HANGING HEART T-LIGHT HOLDER","7","2017-04-20 08:58:00","2.95","13047.0","Germany","EMEA"
"539158","22633","HAND WARMER UNION JACK","11","2017-03-23 16:29:00","2.23","13777.0","Belgium","EMEA"
"539158","47566","PARTY BUNTING","6","2017-03-23 16:29:00","5.16","13777.0","Belgium","EMEA"
"539159","20685","DOORMAT RED RETROSPOT","1","2017-04-06 14:09:00","7.43","17850.0","EIRE","EMEA"
"539159","22633","HAND WARMER UNION JACK","3","2017-04-06 14:09:00","2.29","17850.0","EIRE","EMEA"
"539160","85123A","WHITE HANGING HEART T-LIGHT HOLDER","6","2017-04-02 12:09:00","2.95","17850.0","Australia","APAC"
"539161","22632","HAND WARMER RED POLKA DOT","1","2017-04-14 16:12:00","2.01","14606.0","United Kingdom","EMEA"
"539161","85099B","JUMBO BAG RED RETROSPOT","2","2017-04-14 16:12:00","1.89","14606.0","United Kingdom","EMEA"
"539162","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","2","2017-04-27 14:54:00","3.38","15311.0","Canada","AMER"
"539162","22632","HAND WARMER RED POLKA DOT","9","2017-04-27 14:54:00","1.99","15311.0","Canada","AMER"
"539163","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","6","2017-04-15 14:27:00","3.71","13047.0","EIRE","EMEA"
"539164","85099B","JUMBO BAG RED RETROSPOT","6","2017-04-15 15:10:00","1.89","16029.0","United Kingdom","EMEA"
"539164","84029E","RED WOOLLY HOTTIE WHITE HEART","12","2017-04-15 15:10:00","3.46","16029.0","United Kingdom","EMEA"
"539164","84406B","CREAM CUPID HEARTS COAT HANGER","8","2017-04-15 15:10:00","2.65","16029.0","United Kingdom","EMEA"
"539165","47566","PARTY BUNTING","3","2017-03-27 16:40:00","4.94","16029.0","USA","AMER"
"539165","22633","HAND WARMER UNION JACK","4","2017-03-27 16:40:00","2.23","16029.0","USA","AMER"
"539166","22752","SET 7 BABUSHKA NESTING BOXES","7","2017-04-17 09:51:00","7.8","13777.0","France","EMEA"
"539167","20685","DOORMAT RED RETROSPOT","10","2017-04-23 11:05:00","6.99","14606.0","EIRE","EMEA"
"539167","71053","WHITE METAL LANTERN","4","2017-04-23 11:05:00","3.84","14606.0","EIRE","EMEA"
"539167","20685","DOORMAT RED RETROSPOT","9","2017-04-23 11:05:00","7.12","14606.0","EIRE","EMEA"
"539168","84406B","CREAM CUPID HEARTS COAT HANGER","7","2017-03-03 12:20:00","3.23","17809.0","Belgium","EMEA"
"539169","21730","GLASS STAR FROSTED T-LIGHT HOLDER","4","2017-03-09 16:59:00","4.74","12583.0","USA","AMER"
"539169","22632","HAND WARMER RED POLKA DOT","5","2017-03-09 16:59:00","1.89","12583.0","USA","AMER"
"539169","84029E","RED WOOLLY HOTTIE WHITE HEART","9","2017-03-09 16:59:00","3.56","12583.0","USA","AMER"
"539170","47566","PARTY BUNTING","11","2017-03-13 12:27:00","5.35","14096.0","France","EMEA"
"539170","20685","DOORMAT RED RETROSPOT","8","2017-03-13 12:27:00","7.35","14096.0","France","EMEA"
"539170","85123A","WHITE HANGING HEART T-LIGHT HOLDER","12","2017-03-13 12:27:00","2.82","14096.0","France","EMEA"
"539171","22633","HAND WARMER UNION JACK","11","2017-04-01 10:56:00","2.3","14606.0","United Kingdom","EMEA"
"539171","22633","HAND WARMER UNION JACK","3","2017-04-01 10:56:00","2.23","14606.0","United Kingdom","EMEA"
"539172","22632","HAND WARMER RED POLKA DOT","9","2017-03-11 16:30:00","2.14","12583.0","Belgium","EMEA"
"539173","47566","PARTY BUNTING","4","2017-03-19 08:07:00","5.11","13777.0","EIRE","EMEA"
"539174","84406B","CREAM CUPID HEARTS COAT HANGER","7","2017-03-15 10:43:00","3.21","17850.0","Australia","APAC"
"539174","21730","GLASS STAR FROSTED T-LIGHT HOLDER","11","2017-03-15 10:43:00","4.66","17850.0","Australia","APAC"
"539175","21730","GLASS STAR FROSTED T-LIGHT HOLDER","2","2017-03-29 12:01:00","4.34","12583.0","Germany","EMEA"
"539176","85099B","JUMBO BAG RED RETROSPOT","8","2017-04-03 13:34:00","1.97","13047.0","Australia","APAC"
"539176","22633","HAND WARMER UNION JACK","6","2017-04-03 13:34:00","1.87","13047.0","Australia","APAC"
"539177","84029E","RED WOOLLY HOTTIE WHITE HEART","2","2017-04-23 15:44:00","3.35","13777.0","Canada","AMER"
"539177","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","8","2017-04-23 15:44:00","3.75","13777.0","Canada","AMER"
"539178","22633","HAND WARMER UNION JACK","6","2017-04-18 11:14:00","1.97","17809.0","Germany","EMEA"
"539178","84029E","RED WOOLLY HOTTIE WHITE HEART","11","2017-04-18 11:14:00","3.37","17809.0","Germany","EMEA"
"539178","20685","DOORMAT RED RETROSPOT","8","2017-04-18 11:14:00","7.32","17809.0","Germany","EMEA"
"539179","84029E","RED WOOLLY HOTTIE WHITE HEART","10","2017-03-21 16:37:00","3.29","16029.0","Canada","AMER"
"539179","85123A","WHITE HANGING HEART T-LIGHT HOLDER","10","2017-03-21 16:37:00","2.59","16029.0","Canada","AMER"
"539180","85123A","WHITE HANGING HEART T-LIGHT HOLDER","3","2017-04-25 15:22:00","2.66","13047.0","France","EMEA"
"539181","84029E","RED WOOLLY HOTTIE WHITE HEART","11","2017-04-18 10:56:00","3.37","12583.0","United Kingdom","EMEA"
"539182","22633","HAND WARMER UNION JACK","4","2017-03-29 13:23:00","2.0","16029.0","Spain","EMEA"
"539183","20685","DOORMAT RED RETROSPOT","10","2017-04-23 16:56:00","7.43","15291.0","EIRE","EMEA"
"539184","85099B","JUMBO BAG RED RETROSPOT","11","2017-04-19 11:57:00","1.85","15291.0","Spain","EMEA"
"539184","20685","DOORMAT RED RETROSPOT","8","2017-04-19 11:57:00","7.51","15291.0","Spain","EMEA"
"539184","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","9","2017-04-19 11:57:00","3.48","15291.0","Spain","EMEA"
"539185","20685","DOORMAT RED RETROSPOT","6","2017-03-18 15:12:00","7.01","15311.0","Germany","EMEA"
"539185","85099B","JUMBO BAG RED RETROSPOT","9","2017-03-18 15:12:00","1.8","15311.0","Germany","EMEA"
"539186","85099B","JUMBO BAG RED RETROSPOT","4","2017-04-30 12:29:00","1.82","13777.0","United Kingdom","EMEA"
"539187","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","2","2017-03-23 11:57:00","3.51","17850.0","Spain","EMEA"
"539188","21730","GLASS STAR FROSTED T-LIGHT HOLDER","5","2017-03-22 11:48:00","4.74","16029.0","Belgium","EMEA"
"539188","71053","WHITE METAL LANTERN","3","2017-03-22 11:48:00","3.4","16029.0","Belgium","EMEA"
"539188","21730","GLASS STAR FROSTED T-LIGHT HOLDER","4","2017-03-22 11:48:00","4.7","16029.0","Belgium","EMEA"
"539189","22752","SET 7 BABUSHKA NESTING BOXES","6","2017-04-17 11:24:00","8.04","16029.0","France","EMEA"
"539189","47566","PARTY BUNTING","12","2017-04-17 11:24:00","5.06","16029.0","France","EMEA"
"539189","47566","PARTY BUNTING","5","2017-04-17 11:24:00","5.37","16029.0","France","EMEA"
"539190","22633","HAND WARMER UNION JACK","4","2017-03-10 08:39:00","1.83","14096.0","Spain","EMEA"
"539191","22752","SET 7 BABUSHKA NESTING BOXES","2","2017-04-27 16:09:00","7.72","17809.0","Australia","APAC"
"539191","85099B","JUMBO BAG RED RETROSPOT","4","2017-04-27 16:09:00","1.7","17809.0","Australia","APAC"
"539191","85099B","JUMBO BAG RED RETROSPOT","2","2017-04-27 16:09:00","2.08","17809.0","Australia","APAC"
"539192","22632","HAND WARMER RED POLKA DOT","9","2017-04-20 08:05:00","1.87","17809.0","EIRE","EMEA"
"539193","85099B","JUMBO BAG RED RETROSPOT","4","2017-04-25 08:23:00","1.75","17809.0","United Kingdom","EMEA"
"539193","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","12","2017-04-25 08:23:00","3.55","17809.0","United Kingdom","EMEA"
"539194","84406B","CREAM CUPID HEARTS COAT HANGER","8","2017-04-20 15:45:00","2.83","15291.0","Belgium","EMEA"
"539194","22752","SET 7 BABUSHKA NESTING BOXES","9","2017-04-20 15:45:00","8.13","15291.0","Belgium","EMEA"
"539194","22632","HAND WARMER RED POLKA DOT","8","2017-04-20 15:45:00","2.35","15291.0","Belgium","EMEA"
"539195","84029E","RED WOOLLY HOTTIE WHITE HEART","4","2017-03-10 15:39:00","3.39","13047.0","Germany","EMEA"
"539195","22752","SET 7 BABUSHKA NESTING BOXES","6","2017-03-10 15:39:00","7.88","13047.0","Germany","EMEA"
"539196","85123A","WHITE HANGING HEART T-LIGHT HOLDER","12","2017-03-20 10:25:00","2.88","17850.0","Spain","EMEA"
"539196","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","5","2017-03-20 10:25:00","3.45","17850.0","Spain","EMEA"
"539197","22633","HAND WARMER UNION JACK","7","2017-04-21 09:51:00","1.76","13777.0","USA","AMER"
"539198","22752","SET 7 BABUSHKA NESTING BOXES","2","2017-04-14 11:46:00","7.8","16029.0","Canada","AMER"
"539198","71053","WHITE METAL LANTERN","4","2017-04-14 11:46:00","3.35","16029.0","Canada","AMER"
"539199","20685","DOORMAT RED RETROSPOT","11","2017-03-06 16:21:00","7.4","13047.0","Germany","EMEA"
"539199","20685","DOORMAT RED RETROSPOT","2","2017-03-06 16:21:00","7.16","13047.0","Germany","EMEA"
"539200","21730","GLASS STAR FROSTED T-LIGHT HOLDER","4","2017-04-07 09:17:00","4.54","12583.0","EIRE","EMEA"
"539200","84406B","CREAM CUPID HEARTS COAT HANGER","2","2017-04-07 09:17:00","3.25","12583.0","EIRE","EMEA"
"539201","84406B","CREAM CUPID HEARTS COAT HANGER","7","2017-04-17 15:32:00","2.76","17809.0","Netherlands","EMEA"
"539202","21730","GLASS STAR FROSTED T-LIGHT HOLDER","2","2017-04-04 15:36:00","4.52","16029.0","Netherlands","EMEA"
"539202","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","2","2017-04-04 15:36:00","3.8","16029.0","Netherlands","EMEA"
"539203","22633","HAND WARMER UNION JACK","5","2017-03-17 15:21:00","2.1","13047.0","France","EMEA"
"539203","84406B","CREAM CUPID HEARTS COAT HANGER","6","2017-03-17 15:21:00","3.25","13047.0","France","EMEA"
"539204","71053","WHITE METAL LANTERN","5","2017-04-01 13:50:00","3.74","15311.0","United Kingdom","EMEA"
"539204","85123A","WHITE HANGING HEART T-LIGHT HOLDER","9","2017-04-01 13:50:00","2.85","15311.0","United Kingdom","EMEA"
"539205","47566","PARTY BUNTING","9","2017-04-24 15:13:00","5.35","14096.0","Canada","AMER"
"539205","84406B","CREAM CUPID HEARTS COAT HANGER","7","2017-04-24 15:13:00","2.9","14096.0","Canada","AMER"
"539206","47566","PARTY BUNTING","9","2017-04-16 12:27:00","5.3","13047.0","EIRE","EMEA"
"539206","85123A","WHITE HANGING HEART T-LIGHT HOLDER","4","2017-04-16 12:27:00","2.7","13047.0","EIRE","EMEA"
"539207","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","6","2017-04-03 12:44:00","3.63","14606.0","Spain","EMEA"
"539207","22752","SET 7 BABUSHKA NESTING BOXES","10","2017-04-03 12:44:00","7.86","14606.0","Spain","EMEA"
"539207","85099B","JUMBO BAG RED RETROSPOT","8","2017-04-03 12:44:00","2.14","14606.0","Spain","EMEA"
"539208","22752","SET 7 BABUSHKA NESTING BOXES","9","2017-03-02 16:54:00","7.6","14096.0","EIRE","EMEA"
"539209","20685","DOORMAT RED RETROSPOT","4","2017-04-15 12:36:00","7.09","15311.0","EIRE","EMEA"
"539209","47566","PARTY BUNTING","1","2017-04-15 12:36:00","5.11","15311.0","EIRE","EMEA"
"539209","22632","HAND WARMER RED POLKA DOT","1","2017-04-15 12:36:00","2.11","15311.0","EIRE","EMEA"
"539210","84029E","RED WOOLLY HOTTIE WHITE HEART","7","2017-04-06 13:46:00","3.73","14606.0","Belgium","EMEA"
"539210","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","9","2017-04-06 13:46:00","3.39","14606.0","Belgium","EMEA"
"539210","71053","WHITE METAL LANTERN","11","2017-04-06 13:46:00","3.76","14606.0","Belgium","EMEA"
"539211","85099B","JUMBO BAG RED RETROSPOT","1","2017-03-05 16:54:00","1.58","13047.0","Belgium","EMEA"
"539212","22633","HAND WARMER UNION JACK","8","2017-04-21 08:50:00","2.19","14606.0","Germany","EMEA"
"539212","21730","GLASS STAR FROSTED T-LIGHT HOLDER","1","2017-04-21 08:50:00","4.61","14606.0","Germany","EMEA"
"539213","21730","GLASS STAR FROSTED T-LIGHT HOLDER","2","2017-03-13 11:30:00","4.3","15291.0","Canada","AMER"
"539213","22633","HAND WARMER UNION JACK","10","2017-03-13 11:30:00","1.82","15291.0","Canada","AMER"
"539213","85123A","WHITE HANGING HEART T-LIGHT HOLDER","9","2017-03-13 11:30:00","2.59","15291.0","Canada","AMER"
"539214","85123A","WHITE HANGING HEART T-LIGHT HOLDER","8","2017-03-14 09:44:00","2.65","14606.0","Germany","EMEA"
"539215","22632","HAND WARMER RED POLKA DOT","8","2017-03-31 15:17:00","1.97","17809.0","Canada","AMER"
"539216","20685","DOORMAT RED RETROSPOT","10","2017-04-02 10:22:00","7.48","17809.0","USA","AMER"
"539216","85099B","JUMBO BAG RED RETROSPOT","3","2017-04-02 10:22:00","1.68","17809.0","USA","AMER"
"539216","22633","HAND WARMER UNION JACK","8","2017-04-02 10:22:00","1.83","17809.0","USA","AMER"
"539217","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","9","2017-03-10 08:49:00","3.89","17850.0","Canada","AMER"
"539217","22632","HAND WARMER RED POLKA DOT","9","2017-03-10 08:49:00","2.11","17850.0","Canada","AMER"
"539218","21730","GLASS STAR FROSTED T-LIGHT HOLDER","12","2017-03-20 10:06:00","4.35","12583.0","Germany","EMEA"
"539218","22752","SET 7 BABUSHKA NESTING BOXES","2","2017-03-20 10:06:00","7.62","12583.0","Germany","EMEA"
"539218","20685","DOORMAT RED RETROSPOT","3","2017-03-20 10:06:00","7.44","12583.0","Germany","EMEA"
"539219","21730","GLASS STAR FROSTED T-LIGHT HOLDER","8","2017-04-11 13:59:00","4.34","16029.0","United Kingdom","EMEA"
"539220","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","2","2017-03-19 12:41:00","3.78","12583.0","Spain","EMEA"
"539220","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","5","2017-03-19 12:41:00","3.56","12583.0","Spain","EMEA"
"539220","22752","SET 7 BABUSHKA NESTING BOXES","11","2017-03-19 12:41:00","7.75","12583.0","Spain","EMEA"
"539221","85123A","WHITE HANGING HEART T-LIGHT HOLDER","1","2017-03-08 08:57:00","2.96","12583.0","Germany","EMEA"
"539222","22633","HAND WARMER UNION JACK","8","2017-03-18 12:02:00","2.19","13777.0","United Kingdom","EMEA"
"539223","71053","WHITE METAL LANTERN","8","2017-04-25 14:23:00","3.47","13777.0","Germany","EMEA"
"539224","20685","DOORMAT RED RETROSPOT","10","2017-03-31 13:05:00","7.25","14606.0","Canada","AMER"
"539224","22633","HAND WARMER UNION JACK","4","2017-03-31 13:05:00","1.96","14606.0","Canada","AMER"
"539224","85099B","JUMBO BAG RED RETROSPOT","3","2017-03-31 13:05:00","1.75","14606.0","Canada","AMER"
"539225","71053","WHITE METAL LANTERN","4","2017-03-08 11:21:00","3.42","16029.0","USA","AMER"
"539225","85123A","WHITE HANGING HEART T-LIGHT HOLDER","1","2017-03-08 11:21:00","2.67","16029.0","USA","AMER"
"539225","22752","SET 7 BABUSHKA NESTING BOXES","2","2017-03-08 11:21:00","7.98","16029.0","USA","AMER"
"539226","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","5","2017-03-29 11:12:00","3.52","12583.0","Germany","EMEA"
"539226","22632","HAND WARMER RED POLKA DOT","1","2017-03-29 11:12:00","2.28","12583.0","Germany","EMEA"
"539227","84406B","CREAM CUPID HEARTS COAT HANGER","10","2017-04-08 10:36:00","2.67","16029.0","Belgium","EMEA"
"539228","22633","HAND WARMER UNION JACK","12","2017-04-10 09:00:00","2.3","13777.0","Netherlands","EMEA"
"539228","47566","PARTY BUNTING","11","2017-04-10 09:00:00","4.89","13777.0","Netherlands","EMEA"
"539229","22633","HAND WARMER UNION JACK","5","2017-03-14 09:57:00","2.14","16029.0","Spain","EMEA"
"539229","20685","DOORMAT RED RETROSPOT","10","2017-03-14 09:57:00","7.22","16029.0","Spain","EMEA"
"539230","21730","GLASS STAR FROSTED T-LIGHT HOLDER","5","2017-04-10 13:10:00","4.19","17850.0","Spain","EMEA"
